"job_count",title,"company_name",location,"source_url",schedule
1,"IT Operations Officer","CÔNG TY CỔ PHẦN DỊCH VỤ CÀ PHÊ CAO NGUYÊN - HIGHLAND COFFEE SERVICE JSC","- Hồ Chí Minh: Phường Phú Lâm (Quận 6 cũ)","https://www.topcv.vn/viec-lam/it-operations-officer/2146068.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)"
1,"AWS Cloud Lead (Devops Lead)","CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS","- Hà Nội: Tòa nhà 6 Element, Đường Nguyễn Văn Huyên,, Phường Nghĩa Đô (quận Bắc Từ Liêm, quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/aws-cloud-lead-devops-lead/2069538.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Designer Game",LIFESUP,"- Hà Nội: Tòa Thăng Long Tower, 33 Mạc Thái Tổ, Yên Hòa, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/designer-game/2134462.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)"
1,"Process Quality Assurance","CÔNG TY CỔ PHẦN CMC OPENAI","- Hà Nội: Tòa CMC, số 11 Duy Tân, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/process-quality-assurance/2081748.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
Từ 8h30 – 18h (Thứ 2- Thứ 6, nghỉ trưa từ 12h – 13h30)"
1,"Thực Tập Sinh AI/Xử Lý Ảnh","A.N.LAB (Công ty CP Trung tâm nghiên cứu A.N)","- Hà Nội: Tầng 8, Tòa nhà Hoàng Ngọc, Lô C2C Khu công nghệ thông tin tập trung Cầu Giấy, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/thuc-tap-sinh-ai-xu-ly-anh/1967578.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Nhân Viên Kinh Doanh Máy POS","CÔNG TY CỔ PHẦN THANH TOÁN ĐIỆN TỬ VNPT","- Hà Nội: Tầng 14, Tòa Handico Phạm Hùng, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-may-pos/1729021.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Middle Frontend Developer (ReactJS) - Làm Việc Tại Hà Nội -  Thu Nhập Từ 18 - 23 Triệu","Công ty TNHH Giáo Dục IZONE","- Hà Nội: số 4, 95 Hoàng Cầu, Phường Đống Đa (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/middle-frontend-developer-reactjs-lam-viec-tai-ha-noi-thu-nhap-tu-18-23-trieu/2123636.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:30)"
1,"Business Development Executive","Công ty CP Phần mềm MOR","- Hà Nội: B1 Roman Plaza, Tố Hữu, Phường Hà Đông (quận Hà Đông cũ)","https://www.topcv.vn/viec-lam/business-development-executive/1950626.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Playable Ads Developer (Unity & Cocos)","CÔNG TY CỔ PHẦN CÔNG NGHỆ TECHLAB","- Hà Nội: 19 Tố Hữu, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/playable-ads-developer-unity-cocos/2147707.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)"
1,"Unity Game","WAYFU STUDIO","- Hà Nội: Tầng 7, VP2, Sun Square Building, 21 Lê Đức Thọ, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/unity-game/2115733.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)"
1,"Data Engineer","CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ APOLLO","- Hà Nội: Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/data-engineer/2052893.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)
Thời gian làm việc: 9h00 - 18h00 (Từ Thứ 2 - Thứ 6)"
1,"Data Analyst Leader","Công ty Cổ phần viễn thông FPT","- Hồ Chí Minh: FPT Tân Thuận 2, 29-31-33B đường Tân Thuận, KCX Tân Thuận, Phường Tân Thuận (Quận 7 cũ)","https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/data-analyst-leader-j2147909.html","[""Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)""]"
1,"Kỹ Sư Lập Trình Và Phát Triển Phần Mềm","CÔNG TY CÔNG NGHỆ THÔNG TIN ĐIỆN LỰC MIỀN BẮC - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC","- Hà Nội: Tầng 5, tháp B tòa nhà EVN, số 11 phố Cửa Bắc, Phường Ba Đình (quận Ba Đình cũ)","https://www.topcv.vn/viec-lam/ky-su-lap-trinh-va-phat-trien-phan-mem/2114957.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"2D GAME ARTIST (Middle/Senior) - Phụ Cấp Ăn Trưa","Công ty Cổ phần Công nghệ SUGA","- Hà Nội: 108 Nguyễn Hoàng, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/2d-game-artist-middle-senior-phu-cap-an-trua/2137829.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)"
